class,class_label_en,class_label_it,group,group_label_en,group_label_it,division,division_label_en,division_label_it,section,section_label_en,section_label_it
47.64,47.64 Retail sale of games and toys,47.64 Commercio al dettaglio di giochi e giocattoli,47.6,47.6 Retail sale of cultural and recreational goods,47.6 Commercio al dettaglio di articoli culturali e ricreativi,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.69,47.69 Retail sale of cultural and recreational goods n.e.c.,47.69 Commercio al dettaglio di articoli culturali e ricreativi n.c.a.,47.6,47.6 Retail sale of cultural and recreational goods,47.6 Commercio al dettaglio di articoli culturali e ricreativi,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.71,47.71 Retail sale of clothing,47.71 Commercio al dettaglio di articoli di abbigliamento,47.7,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","47.7 Commercio al dettaglio di altri prodotti, esclusi autoveicoli e motocicli",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.72,47.72 Retail sale of footwear and leather goods,47.72 Commercio al dettaglio di calzature e articoli in pelle,47.7,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","47.7 Commercio al dettaglio di altri prodotti, esclusi autoveicoli e motocicli",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.73,47.73 Retail sale of pharmaceutical products,47.73 Commercio al dettaglio di prodotti farmaceutici,47.7,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","47.7 Commercio al dettaglio di altri prodotti, esclusi autoveicoli e motocicli",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.74,47.74 Retail sale of medical and orthopaedic goods,47.74 Commercio al dettaglio di articoli medicali e ortopedici,47.7,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","47.7 Commercio al dettaglio di altri prodotti, esclusi autoveicoli e motocicli",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.75,47.75 Retail sale of cosmetic and toilet articles,47.75 Commercio al dettaglio di cosmetici e di articoli di profumeria,47.7,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","47.7 Commercio al dettaglio di altri prodotti, esclusi autoveicoli e motocicli",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.76,"47.76 Retail sale of flowers, plants, fertilisers, pets and pet food","47.76 Commercio al dettaglio di fiori, piante, fertilizzanti, animali da compagnia e alimenti per animali da compagnia",47.7,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","47.7 Commercio al dettaglio di altri prodotti, esclusi autoveicoli e motocicli",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.77,47.77 Retail sale of watches and jewellery,47.77 Commercio al dettaglio di orologi e articoli di gioielleria,47.7,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","47.7 Commercio al dettaglio di altri prodotti, esclusi autoveicoli e motocicli",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.78,47.78 Retail sale of other new goods,47.78 Commercio al dettaglio di altri prodotti non di seconda mano,47.7,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","47.7 Commercio al dettaglio di altri prodotti, esclusi autoveicoli e motocicli",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.79,47.79 Retail sale of second-hand goods,47.79 Commercio al dettaglio di articoli di seconda mano,47.7,"47.7 Retail sale of other goods, except motor vehicles and motorcycles","47.7 Commercio al dettaglio di altri prodotti, esclusi autoveicoli e motocicli",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.81,47.81 Retail sale of motor vehicles,47.81 Commercio al dettaglio di autoveicoli,47.8,"47.8 Retail sale of motor vehicles, motorcycles and related parts and accessories","47.8 Commercio al dettaglio di autoveicoli, motocicli e relative parti e accessori",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.82,47.82 Retail sale of motor vehicle parts and accessories,47.82 Commercio al dettaglio di parti e accessori di autoveicoli,47.8,"47.8 Retail sale of motor vehicles, motorcycles and related parts and accessories","47.8 Commercio al dettaglio di autoveicoli, motocicli e relative parti e accessori",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.83,"47.83 Retail sale of motorcycles, motorcycle parts and accessories","47.83 Commercio al dettaglio di motocicli, parti e accessori di motocicli",47.8,"47.8 Retail sale of motor vehicles, motorcycles and related parts and accessories","47.8 Commercio al dettaglio di autoveicoli, motocicli e relative parti e accessori",47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.91,47.91 Intermediation service activities for non-specialised retail sale,47.91 Attività di servizi di intermediazione per il commercio al dettaglio non specializzato,47.9,47.9 Intermediation service activities for retail sale,47.9 Attività di servizi di intermediazione per il commercio al dettaglio,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
47.92,47.92 Intermediation service activities for specialised retail sale,47.92 Attività di servizi di intermediazione per il commercio al dettaglio specializzato,47.9,47.9 Intermediation service activities for retail sale,47.9 Attività di servizi di intermediazione per il commercio al dettaglio,47,47 Retail trade,47 Commercio al dettaglio,G,G WHOLESALE AND RETAIL TRADE,G COMMERCIO ALL’INGROSSO E AL DETTAGLIO
49.11,49.11 Passenger heavy rail transport,49.11 Trasporto di passeggeri su ferrovia pesante,49.1,49.1 Passenger rail transport,49.1 Trasporto ferroviario di passeggeri,49,49 Land transport and transport via pipelines,49 Trasporto terrestre e trasporto mediante condotte,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
49.12,49.12 Other passenger rail transport,49.12 Altri trasporti ferroviari di passeggeri,49.1,49.1 Passenger rail transport,49.1 Trasporto ferroviario di passeggeri,49,49 Land transport and transport via pipelines,49 Trasporto terrestre e trasporto mediante condotte,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
49.20,49.20 Freight rail transport,49.20 Trasporto ferroviario di merci,49.2,49.2 Freight rail transport,49.2 Trasporto ferroviario di merci,49,49 Land transport and transport via pipelines,49 Trasporto terrestre e trasporto mediante condotte,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
49.31,49.31 Scheduled passenger transport by road,49.31 Trasporto di linea di passeggeri su strada,49.3,49.3 Other passenger land transport,49.3 Altri trasporti terrestri di passeggeri,49,49 Land transport and transport via pipelines,49 Trasporto terrestre e trasporto mediante condotte,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
49.32,49.32 Non-scheduled passenger transport by road,49.32 Trasporto non di linea di passeggeri su strada,49.3,49.3 Other passenger land transport,49.3 Altri trasporti terrestri di passeggeri,49,49 Land transport and transport via pipelines,49 Trasporto terrestre e trasporto mediante condotte,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
49.33,49.33 On-demand passenger transport service activities by vehicle with driver,49.33 Trasporto di passeggeri a richiesta su veicoli con conducente,49.3,49.3 Other passenger land transport,49.3 Altri trasporti terrestri di passeggeri,49,49 Land transport and transport via pipelines,49 Trasporto terrestre e trasporto mediante condotte,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
49.34,49.34 Passenger transport by cableways and ski lifts,49.34 Trasporto di passeggeri mediante funivie e sciovie,49.3,49.3 Other passenger land transport,49.3 Altri trasporti terrestri di passeggeri,49,49 Land transport and transport via pipelines,49 Trasporto terrestre e trasporto mediante condotte,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
49.39,49.39 Other passenger land transport n.e.c.,49.39 Altri trasporti terrestri di passeggeri n.c.a.,49.3,49.3 Other passenger land transport,49.3 Altri trasporti terrestri di passeggeri,49,49 Land transport and transport via pipelines,49 Trasporto terrestre e trasporto mediante condotte,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
49.41,49.41 Freight transport by road,49.41 Trasporto di merci su strada,49.4,49.4 Freight transport by road and removal services,49.4 Trasporto di merci su strada e servizi di trasloco,49,49 Land transport and transport via pipelines,49 Trasporto terrestre e trasporto mediante condotte,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
49.42,49.42 Removal services,49.42 Servizi di trasloco,49.4,49.4 Freight transport by road and removal services,49.4 Trasporto di merci su strada e servizi di trasloco,49,49 Land transport and transport via pipelines,49 Trasporto terrestre e trasporto mediante condotte,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
49.50,49.50 Transport via pipeline,49.50 Trasporto mediante condotte,49.5,49.5 Transport via pipeline,49.5 Trasporto mediante condotte,49,49 Land transport and transport via pipelines,49 Trasporto terrestre e trasporto mediante condotte,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
50.10,50.10 Sea and coastal passenger water transport,50.10 Trasporto marittimo e costiero di passeggeri,50.1,50.1 Sea and coastal passenger water transport,50.1 Trasporto marittimo e costiero di passeggeri,50,50 Water transport,50 Trasporto marittimo e per vie d’acqua interne,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
50.20,50.20 Sea and coastal freight water transport,50.20 Trasporto marittimo e costiero di merci,50.2,50.2 Sea and coastal freight water transport,50.2 Trasporto marittimo e costiero di merci,50,50 Water transport,50 Trasporto marittimo e per vie d’acqua interne,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
50.30,50.30 Inland passenger water transport,50.30 Trasporto per vie d’acqua interne di passeggeri,50.3,50.3 Inland passenger water transport,50.3 Trasporto per vie d’acqua interne di passeggeri,50,50 Water transport,50 Trasporto marittimo e per vie d’acqua interne,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
50.40,50.40 Inland freight water transport,50.40 Trasporto per vie d’acqua interne di merci,50.4,50.4 Inland freight water transport,50.4 Trasporto per vie d’acqua interne di merci,50,50 Water transport,50 Trasporto marittimo e per vie d’acqua interne,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
51.10,51.10 Passenger air transport,51.10 Trasporto aereo di passeggeri,51.1,51.1 Passenger air transport,51.1 Trasporto aereo di passeggeri,51,51 Air transport,51 Trasporto aereo,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
51.21,51.21 Freight air transport,51.21 Trasporto aereo di merci,51.2,51.2 Freight air transport and space transport,51.2 Trasporto aereo di merci e trasporto spaziale,51,51 Air transport,51 Trasporto aereo,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
51.22,51.22 Space transport,51.22 Trasporto spaziale,51.2,51.2 Freight air transport and space transport,51.2 Trasporto aereo di merci e trasporto spaziale,51,51 Air transport,51 Trasporto aereo,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
52.10,52.10 Warehousing and storage,52.10 Magazzinaggio e deposito,52.1,52.1 Warehousing and storage,52.1 Magazzinaggio e deposito,52,"52 Warehousing, storage and support activities for transportation","52 Magazzinaggio, deposito e attività di supporto ai trasporti",H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
52.21,52.21 Service activities incidental to land transportation,52.21 Servizi di supporto al trasporto terrestre,52.2,52.2 Support activities for transportation,52.2 Attività di supporto ai trasporti,52,"52 Warehousing, storage and support activities for transportation","52 Magazzinaggio, deposito e attività di supporto ai trasporti",H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
52.22,52.22 Service activities incidental to water transportation,52.22 Servizi di supporto al trasporto marittimo e per vie d’acqua interne,52.2,52.2 Support activities for transportation,52.2 Attività di supporto ai trasporti,52,"52 Warehousing, storage and support activities for transportation","52 Magazzinaggio, deposito e attività di supporto ai trasporti",H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
52.23,52.23 Service activities incidental to air transportation,52.23 Servizi di supporto al trasporto aereo,52.2,52.2 Support activities for transportation,52.2 Attività di supporto ai trasporti,52,"52 Warehousing, storage and support activities for transportation","52 Magazzinaggio, deposito e attività di supporto ai trasporti",H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
52.24,52.24 Cargo handling,52.24 Movimentazione merci,52.2,52.2 Support activities for transportation,52.2 Attività di supporto ai trasporti,52,"52 Warehousing, storage and support activities for transportation","52 Magazzinaggio, deposito e attività di supporto ai trasporti",H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
52.25,52.25 Logistics service activities,52.25 Servizi di logistica,52.2,52.2 Support activities for transportation,52.2 Attività di supporto ai trasporti,52,"52 Warehousing, storage and support activities for transportation","52 Magazzinaggio, deposito e attività di supporto ai trasporti",H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
52.26,52.26 Other support activities for transportation,52.26 Altre attività di supporto ai trasporti,52.2,52.2 Support activities for transportation,52.2 Attività di supporto ai trasporti,52,"52 Warehousing, storage and support activities for transportation","52 Magazzinaggio, deposito e attività di supporto ai trasporti",H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
52.31,52.31 Intermediation service activities for freight transportation,52.31 Attività di servizi di intermediazione per il trasporto di merci,52.3,52.3 Intermediation service activities for transportation,52.3 Attività di servizi di intermediazione per il trasporto,52,"52 Warehousing, storage and support activities for transportation","52 Magazzinaggio, deposito e attività di supporto ai trasporti",H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
52.32,52.32 Intermediation service activities for passenger transportation,52.32 Attività di servizi di intermediazione per il trasporto di passeggeri,52.3,52.3 Intermediation service activities for transportation,52.3 Attività di servizi di intermediazione per il trasporto,52,"52 Warehousing, storage and support activities for transportation","52 Magazzinaggio, deposito e attività di supporto ai trasporti",H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
53.10,53.10 Postal activities under universal service obligation,53.10 Attività postali con obbligo di servizio universale,53.1,53.1 Postal activities under universal service obligation,53.1 Attività postali con obbligo di servizio universale,53,53 Postal and courier activities,53 Attività postali e di corriere,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
53.20,53.20 Other postal and courier activities,53.20 Altre attività postali e di corriere,53.2,53.2 Other postal and courier activities,53.2 Altre attività postali e di corriere,53,53 Postal and courier activities,53 Attività postali e di corriere,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
53.30,53.30 Intermediation service activities for postal and courier activities,53.30 Attività di servizi di intermediazione per attività postali e di corriere,53.3,53.3 Intermediation service activities for postal and courier activities,53.3 Attività di servizi di intermediazione per attività postali e di corriere,53,53 Postal and courier activities,53 Attività postali e di corriere,H,H TRANSPORTATION AND STORAGE,H TRASPORTO E MAGAZZINAGGIO
